Name,Brand,SeasonScore_Summer,SeasonScore_Winter,SeasonScore_Spring,SeasonScore_Fall,GenderScore_Men,GenderScore_Women,GenderScore_Unisex
Vanilla Shot Eau de Parfum,Olfactive Studio,5.800000000000001,24.000000000000004,3.6,5.199999999999999,1.6,19.4,4.0
Amber Kiso Eau de Parfum,D.S. and Durga,2.8,29.400000000000002,1.5,17.4,10.2,1.6,2.0
Amber Teutonic Eau de Parfum,D.S. and Durga,0.0,25.200000000000003,3.2,15.9,5.4,3.0,2.0
Each Other Eau de Parfum,The House Of Oud,7.0,9.900000000000002,0.0,6.000000000000001,7.1,0.0,4.4
1900 L'Heure de Proust Eau de Parfum,Les Bains Guerbois,5.4,12.200000000000001,3.0,1.6,6.2,6.8,2.4
Blanc Poudre Eau de Parfum,HEELEY,0.0,7.2,0.0,3.6,5.800000000000001,3.2,2.0
Sweet Flowers Eau de Parfum,Montale,7.2,12.8,4.8,6.699999999999999,6.1000000000000005,13.399999999999999,2.0
Bakhoor,Montale,0.0,17.0,0.0,6.800000000000001,15.7,1.4,0.0
Leather Patchouli Eau de Parfum,Montale,0.0,39.60000000000001,0.0,4.9,21.8,3.2,0.0
Amber Musk Eau de Parfum,Montale,0.0,21.5,0.0,14.9,6.800000000000001,2.8,1.0
Mefisto Gentiluomo Eau de Parfum,Xerjoff - Casamorati,22.6,6.7,9.7,6.3,12.9,5.0,9.6
Uden Overdose Parfum,Xerjoff,11.6,11.200000000000001,1.6,14.399999999999999,16.3,3.2,4.4
Colognise Extrait de Cologne,Nishane,24.999999999999996,2.8,11.900000000000002,3.2,6.2,6.800000000000001,8.8
Savile Eau de Parfum,Keiko Mecheri,3.6,7.800000000000001,1.8,6.9,7.0,3.4000000000000004,2.2
Mulholland Eau de Parfum,Keiko Mecheri,8.0,10.100000000000001,0.0,8.0,3.2,0.0,4.8
Isles Lointaines Eau de Parfum,Keiko Mecheri,0.0,4.4,17.599999999999998,0.0,0.0,14.799999999999999,0.0
Datura Blanche Eau de Parfum,Keiko Mecheri,3.2,9.6,3.0,1.6,1.6,4.800000000000001,0.0
Sanguine Eau de Parfum,Keiko Mecheri,5.6,2.8,0.0,0.0,2.6,0.0,6.0
Clair Obscur Eau de Parfum,Keiko Mecheri,1.2,0.0,5.4,0.0,0.0,5.4,0.0
Hanae Eau de Parfum,Keiko Mecheri,5.0,1.4,0.0,0.0,1.3,3.8000000000000003,0.0
Loukhoum Eau de Parfum,Keiko Mecheri,0.0,5.800000000000001,5.4,0.0,1.3,11.6,0.0
Ume Eau de Parfum,Keiko Mecheri,1.8,1.6,1.8,1.6,1.6,3.2,0.0
Irisistible Eau de Parfum,April Aromatics,4.0,3.4000000000000004,16.8,5.2,3.2,10.8,0.0
Kolonya Eau de Toilette,Rasei Fort,10.6,8.1,8.3,11.7,8.3,5.4,1.2
Oud for Greatness Eau de Parfum,Initio Parfums,0.0,32.2,0.0,4.6,20.9,1.4,0.0
Fougere Platine Eau de Parfum,TOM FORD Private Blend,1.8,3.4000000000000004,1.6,6.9,5.4,0.0,1.0
Hyde Eau de Parfum,Hiram Green Perfumes,7.4,11.4,4.800000000000001,0.0,3.6,3.2,5.2
Red Square Eau de Parfum,Mad et Len,2.9000000000000004,17.599999999999998,0.0,5.2,10.2,0.0,1.0
Noir Encens Eau de Parfum,Mad et Len,0.0,21.8,0.0,3.2,3.0,4.4,0.0
Changing Constance Eau de Parfum,Penhaligons,1.6,6.4,0.0,5.0,2.0,1.6,1.0
Kampuchea Noire Oud Oil,Xerjoff - XJ Oud Attars,0.0,15.400000000000002,1.6,1.8,15.1,0.0,1.0
And The World Is Yours Extrait de Parfum,A Lab on Fire,9.0,10.500000000000002,4.6,4.6000000000000005,4.5,6.6000000000000005,1.0
But Not Today Extrait de Parfum,UNUM,1.6,11.0,8.7,3.2,9.2,8.2,1.0
Violon Basse 16 Extrait de Parfum,Filippo Sorcinelli - SAUF,0.0,7.8,0.0,0.0,7.1,0.0,0.0
Unda Maris 8 Extrait de Parfum,Filippo Sorcinelli - SAUF,3.6,3.3,0.0,1.2,1.5,0.0,2.2
L'Heure Exquise 2020 Extrait de Parfum,Bortnikoff,3.2,18.6,5.4,9.5,9.2,5.4,0.0
Southern Bloom Perfume Concentrate,Goldfield & Banks,1.6,3.4,15.899999999999999,11.2,8.100000000000001,12.2,2.0
I Am Trash Eau de Parfum,Etat Libre d'Orange,2.0,5.2,5.4,3.5,6.3999999999999995,6.9,2.2
Noble XXI Cypress Parfum,Clive Christian,10.0,13.4,1.6,13.799999999999999,7.000000000000001,0.0,4.2
Champ de Fleurs Eau de Cologne,L'Artisan Parfumeur,8.799999999999999,3.4,26.200000000000003,4.699999999999999,2.9000000000000004,13.0,2.0
Pavillon Rouge Eau de Parfum,Jovoy Paris,0.0,13.200000000000001,0.0,6.8,8.0,4.6,2.4
Forty Thieves Eau de Parfum,Fort & Manle,5.2,19.3,5.0,6.000000000000001,10.0,8.200000000000001,0.0
Love & Crime Eau de Parfum,Ex Idolo,0.0,6.2,1.8,0.0,0.0,8.7,0.0
Dark Lord Eau de Parfum,By Kilian,1.8,3.6,1.8,9.500000000000002,9.0,3.2,0.0
Princesses de Malabar Eau de Parfum,Lubin,6.6000000000000005,13.6,10.2,5.0,5.5,22.0,2.2
Liquid Illusion Eau de Parfum,Juliette Has a Gun,0.0,10.4,12.9,1.6,1.3,6.9,0.0
Love Tuberose Eau de Parfum,Amouage,0.0,4.0,24.700000000000003,5.3,4.800000000000001,7.4,1.0
Tonka 25 Eau de Parfum,Le Labo,1.6,35.800000000000004,3.0,8.9,10.5,0.0,1.0
Power of 10 Limited Edition- Molecule 02 Eau de Toilette,Escentric Molecules,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Rose For... Eau de Parfum,Floris London,1.6,11.3,23.400000000000002,3.0,6.5,25.000000000000004,1.0
Ruby Perfume Oil,Bruno Acampora,0.0,24.599999999999998,3.6,1.4,3.9000000000000004,3.6,0.0
Ruby Extrait Parfum Extrait,Bruno Acampora,0.0,24.599999999999998,3.6,1.4,3.9000000000000004,3.6,0.0
Percival Eau de Parfum,Parfums de Marly,5.4,6.5,6.6,5.1,9.9,3.6,2.2
Vetiverissimo Eau de Parfum,Bruno Fazzolari,0.0,9.900000000000002,0.0,27.6,28.1,0.0,0.0
Lucid Dream Eau de Parfum,Ex Idolo,0.0,9.2,1.8,0.0,3.0,1.8,0.0
Flash Back In New York Eau de Parfum,Olfactive Studio,1.2,15.2,4.8,5.0,14.6,1.8,0.0
Woody Mood Eau de Parfum,Olfactive Studio,4.2,13.2,0.0,14.2,23.0,1.4,0.0
Kings Wood Fragrance Concentree,Shay & Blue,1.8,4.0,0.0,4.199999999999999,8.600000000000001,0.0,2.0
Cuir Celeste Eau de Parfum,Ex Nihilo,0.0,7.6,7.8,2.4,6.0,1.8,1.0
EO No. 1 EdP Eau de Parfum,Ensar Oud,0.0,23.200000000000003,5.4,3.8,27.2,5.4,1.0
Tyrannosaurus Rex Extrait de Parfum,Zoologist,3.2,9.1,5.4,5.0,5.2,7.0,0.0
Remember Me Eau de Parfum,Jovoy Paris,7.199999999999999,20.900000000000002,1.6,8.0,7.4,11.399999999999999,4.4
Le Participe Passe Eau de Parfum,Serge Lutens,0.0,15.200000000000001,0.0,3.2,7.2,0.0,0.0
Santal Nabataea Eau de Parfum,Mona di Orio,0.0,3.4,0.0,9.0,11.399999999999999,0.0,0.0
Tokyo Eau de Parfum,Gallivant,5.8,25.1,3.3,14.3,15.200000000000001,7.3999999999999995,0.0
34 Boulevard Saint Germain EDP Eau de Parfum,Diptyque,1.6,11.9,0.0,7.199999999999999,3.2,3.2,1.0
Hemingway Eau de Parfum,Masque Milano,0.0,9.0,0.0,23.299999999999997,25.400000000000002,1.4,1.0
Viking Eau de Parfum,Creed,3.8,1.6,1.8,3.4000000000000004,3.4000000000000004,1.8,0.0
Geisha Botan - Eau de Parfum,Aroma M,1.6,7.2,12.2,3.6,5.800000000000001,15.0,1.0
Mizu Eau de Parfum,Di Ser,13.0,3.0,1.6,10.8,6.6000000000000005,1.4,3.4
Imperial Crown Eau de Parfum,Thameen,0.0,3.6,0.0,0.0,2.0,0.0,0.0
Sceptre,Thameen,0.0,7.199999999999999,0.0,3.2,0.0,0.0,0.0
Baccarat Rouge 540 Hair Mist Scented Hair Perfume,Maison Francis Kurkdjian,0.0,0.0,1.8,0.0,0.0,1.8,0.0
Tobacco Oud Intense Eau de Parfum,TOM FORD Private Blend,0.0,22.400000000000006,0.0,21.1,36.9,0.0,0.0
Purple Flowers Eau de Parfum,Mancera,3.2,13.100000000000001,8.7,9.1,4.5,8.8,3.5999999999999996
Ruh Eau de Parfum,Pekji,0.0,26.099999999999998,15.8,10.6,13.7,14.000000000000002,2.0
Zeybek Extrait de Parfum,Pekji,8.4,5.199999999999999,3.2,3.6,7.1,1.8,1.0
Odoon Extrait de Parfum,Pekji,0.0,11.1,0.0,10.8,9.3,1.6,0.0
Battaniye Extrait de Parfum,Pekji,0.0,23.199999999999996,0.0,7.6000000000000005,16.900000000000002,0.0,0.0
Eaumer Eau de Parfum,Pekji,17.3,6.200000000000001,3.6,5.2,6.8999999999999995,3.6,1.0
B-612 Extrait de Parfum,Nishane,0.0,7.8999999999999995,1.8,6.5,9.7,1.8,0.0
Vain & Naive Extrait de Parfum,Nishane,7.800000000000001,6.799999999999999,18.0,6.9,6.3,19.5,5.4
Hyouge Eau de Parfum,Parfum Satori,6.1,1.6,19.4,0.0,0.0,8.4,6.0
Komorebi Eau de Parfum,"Pierre Guillaume Paris, Parfumerie Generale",6.0,3.6,1.8,2.8,2.4,3.2,0.0
Orange X Santal Eau de Parfum,Essential Parfums,3.2,0.0,1.6,5.4,9.400000000000002,0.0,2.2
Rose Magnetic Eau de Parfum,Essential Parfums,8.0,8.0,19.8,1.7,1.6,24.5,1.0
Mon Vetiver Eau de Parfum,Essential Parfums,4.2,3.2,0.0,21.000000000000004,19.8,2.8,0.0
Nice Bergamote Eau de Parfum,Essential Parfums,12.6,7.2,5.4,1.8,1.8,6.800000000000001,0.0
The Musc Eau de Parfum,Essential Parfums,3.2,8.1,1.4,5.3999999999999995,5.5,2.9,3.0
Mysterious Oud Extrait de Parfum,Bortnikoff,4.8,43.300000000000004,5.4,16.4,24.000000000000004,9.8,0.0
Ombre Leather Eau de Parfum,TOM FORD Signature,0.0,32.7,8.2,2.7,28.0,5.2,1.0
Imitation Man,Amouage,2.0,10.9,6.6,3.1,9.4,3.6,1.2
Kazehikaru Eau de Parfum,Di Ser,6.8,0.0,5.2,3.2,3.6,5.0,1.0
Zest Marin Eau de Parfum,Fragrance du Bois,16.0,9.600000000000001,3.0,9.8,9.1,3.2,5.6000000000000005
Dent de Lait Eau de Parfum,Serge Lutens,0.0,3.8,1.8,0.0,1.5,1.8,0.0
Cap Neroli Eau de Toilette,PARFUMS DE NICOLAI,21.400000000000002,1.4,5.0,0.0,1.3,6.4,5.2
Fougere d'Argent Eau de Parfum,TOM FORD Private Blend,2.0,8.799999999999999,0.0,5.4,9.0,0.0,1.2
Live In Colors Eau de Parfum,The House Of Oud,19.200000000000003,7.200000000000001,0.0,6.699999999999999,9.4,0.0,8.0
Just Before Eau de Parfum,The House Of Oud,13.4,24.800000000000004,0.0,10.0,9.700000000000001,3.2,1.2
I Don't Know What Eau de Parfum,D.S. and Durga,3.8,0.0,1.8,1.6,1.8,1.8,1.2
Rehab Extrait de Parfum,Initio Parfums,1.8,11.2,0.0,7.5,9.399999999999999,4.6,0.0
Blessed Baraka Eau de Parfum,Initio Parfums,0.0,9.6,0.0,8.4,4.5,1.6,0.0
Psychedelic Love Eau de Parfum,Initio Parfums,1.8,9.8,5.4,1.8,1.6,13.200000000000001,0.0
Side Effect Eau de Parfum,Initio Parfums,0.0,11.200000000000001,0.0,7.0,6.0,3.2,0.0
Grev Extrait de Parfum,Slumberhouse,3.0,4.800000000000001,1.4,6.9,4.800000000000001,1.4,0.0
Adameku Parfum,Di Ser,0.0,0.0,5.4,0.0,0.0,9.7,0.0
Bois Sikar Eau de Parfum,Atelier des Ors,0.0,1.5,0.0,8.9,9.4,0.0,0.0
Nuda Veritas Eau de Parfum,Atelier des Ors,3.4000000000000004,4.6,8.6,0.0,1.3,7.2,0.0
Crepuscule des Ames Eau de Parfum,Atelier des Ors,2.4,10.0,0.0,2.7,3.0,0.0,0.0
Choeur des Anges Eau de Parfum,Atelier des Ors,1.6,2.0,1.4,6.1,1.6,0.0,0.0
Gold Incense Eau de Parfum,Mancera,3.0,29.799999999999997,10.5,6.4,19.6,12.1,0.0
Hindu Kush Eau de Parfum,Mancera,0.0,25.2,0.0,11.0,10.799999999999999,4.6,0.0
Wild Python Eau de Parfum,Mancera,3.4000000000000004,8.2,6.5,0.0,2.6,5.2,0.0
Hyrax Extrait de Parfum,Zoologist,1.2,6.7,3.6,4.6000000000000005,1.6,5.0,0.0
Bois Dore Eau de Parfum,Van Cleef & Arpels,0.0,15.900000000000002,0.0,10.5,12.7,6.8,0.0
Knize Ten Face and Body Care Lotion Body / Aftershave ...,Knize,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pikovaya Dama Eau de Parfum,Xerjoff,7.199999999999999,8.7,3.6,5.0,6.0,5.2,1.2
Amber Intense Eau de Parfum,Fragrance du Bois,8.399999999999999,35.60000000000001,10.8,18.0,8.6,10.8,1.2
Moth Extrait de Parfum,Zoologist,2.0,15.100000000000001,8.5,9.3,8.200000000000001,6.800000000000001,0.0
Unsettled Eau de Parfum,Bruno Fazzolari,3.4000000000000004,3.8000000000000003,1.6,5.4,4.800000000000001,1.6,4.4
Viper Green Eau de Parfum,Ex Nihilo,4.4,3.2,22.4,5.8,3.6,3.6,12.4
Eau de Cologne,Les Bains Guerbois,2.0,16.1,0.0,10.799999999999999,5.800000000000001,1.4,1.2
1885 Bains Sulfureux Eau de Parfum,Les Bains Guerbois,8.4,16.9,8.2,3.0,5.8999999999999995,7.0,1.0
1978 Les Bains Douches Eau de Parfum,Les Bains Guerbois,2.0,7.4,1.8,8.9,8.399999999999999,3.4000000000000004,0.0
2013 Residence d'Artistes Eau de Parfum,Les Bains Guerbois,1.8,11.3,8.4,6.0,6.8999999999999995,6.9,0.0
2015 Le Phenix Eau de Parfum,Les Bains Guerbois,1.2,13.3,0.0,7.5,5.8999999999999995,0.0,0.0
Gelsomini di Capri Eau de Parfum,Carthusia,3.2,8.0,8.6,6.6,3.2,13.3,1.0
Lavish Parfum,Boadicea the Victorious,9.2,7.8999999999999995,3.6,10.899999999999999,5.0,3.6,2.0
Hallucinogenic Pearl Eau de Parfum,A Lab on Fire,7.0,4.0,1.5,1.4,4.0,0.0,1.0
Fior Fiore Eau de Parfum,Eau d'Italie,4.2,2.7,8.8,1.2,1.3,5.4,2.0
Terra Mia Eau de Parfum,Carthusia,11.8,9.4,8.2,1.6,1.2,8.4,2.2
Nudiflorum Extrait de Parfum,Nasomatto,0.0,3.2,0.0,0.0,1.3,0.0,0.0
Erawan Eau de Parfum,Dusita,2.8,5.800000000000001,6.1,14.3,10.399999999999999,3.2,1.0
Fleur de Lalita Eau de Parfum,Dusita,2.4,15.6,18.2,3.6,8.0,10.200000000000001,1.0
Moscow Mule Eau de Parfum,Juliette Has a Gun,7.8999999999999995,2.0,0.0,4.6000000000000005,1.8,0.0,1.0
Fantastic Oud Eau de Parfum,Montale,1.6,34.1,3.6,12.799999999999999,27.499999999999996,3.6,1.0
Orris Tattoo Eau de Parfum,Parle Moi de Parfum,3.2,2.4,4.6,3.0,1.6,0.0,3.0
Chypre Mojo Eau de Parfum,Parle Moi de Parfum,3.6,6.4,3.6,0.0,0.0,3.6,0.0
Heritage Eau de Parfum,Fragrance du Bois,5.2,10.100000000000001,3.6,4.7,7.0,9.8,1.0
Vanille Benjoin Eau de Parfum,Affinessence Paris,1.2,30.300000000000004,1.8,8.899999999999999,3.4000000000000004,20.6,0.0
Santal Basmati Eau de Parfum,Affinessence Paris,0.0,1.6,1.5,9.0,8.4,0.0,0.0
Cedre Iris Eau de Parfum,Affinessence Paris,0.0,7.2,16.5,8.7,8.100000000000001,1.6,0.0
Patchouli Oud Eau de Parfum,Affinessence Paris,1.2,38.00000000000001,1.4,5.8,23.8,0.0,0.0
Musc Ambre Gris Eau de Parfum,Affinessence Paris,3.8,19.8,0.0,9.2,8.4,0.0,0.0
Cuir Curcuma Eau de Parfum,Affinessence Paris,0.0,16.8,0.0,6.6,16.8,1.4,0.0
Hwyl Eau de Parfum,Aesop,0.0,9.6,0.0,3.2,8.1,0.0,0.0
Tempo Eau de Parfum,Diptyque,1.8,17.6,6.1,1.4,0.0,1.4,1.0
Fleur de Peau Eau de Parfum,Diptyque,1.2,10.100000000000001,8.1,1.2,5.2,6.5,1.0
Lost In Flowers Eau de Parfum,Strangelove NYC,0.0,6.8999999999999995,17.700000000000003,3.0,5.7,9.0,1.0
Lost In Flowers Oil Perfume Oil,Strangelove NYC,0.0,6.8999999999999995,17.700000000000003,3.0,5.7,9.0,1.0
Dead of Night Eau de Parfum,Strangelove NYC,5.6,36.6,10.2,5.2,27.2,7.2,1.2
Dead of Night Oil Perfume Oil,Strangelove NYC,5.6,36.6,10.2,5.2,27.2,7.2,1.2
Silence the Sea Eau de Parfum,Strangelove NYC,3.6,13.100000000000001,4.8,4.6,3.9,4.6,1.0
Silence the Sea Oil Perfume Oil,Strangelove NYC,3.6,13.100000000000001,4.8,4.6,3.9,4.6,1.0
Melt my Heart Eau de Parfum,Strangelove NYC,1.8,17.9,1.5,3.3,5.4,0.0,0.0
Melt my Heart Oil Perfume Oil,Strangelove NYC,1.8,20.1,1.5,3.3,5.4,0.0,0.0
Wood Infusion Perfume Concentrate,Goldfield & Banks,0.0,9.4,3.0,3.4000000000000004,4.1000000000000005,1.4,2.4
Desert Rosewood Perfume Concentrate,Goldfield & Banks,1.6,9.1,0.0,3.1,1.6,3.2,1.0
Pacific Rock Moss Perfume Concentrate,Goldfield & Banks,10.0,1.3,0.0,2.9,1.6,0.0,3.0
White Sandalwood Perfume Concentrate,Goldfield & Banks,0.0,4.0,3.6,9.8,4.800000000000001,5.0,0.0
Blue Cypress Perfume Concentrate,Goldfield & Banks,1.6,6.4,0.0,5.0,1.8,0.0,1.0
Be Careful What You Wish For Parfum Extrait,4160 Tuesdays,5.4,21.400000000000002,0.0,1.8,15.1,3.0,2.2
Carlisle Eau de Parfum,Parfums de Marly,0.0,18.900000000000002,6.800000000000001,7.0,0.0,8.200000000000001,2.0
Orion Extrait de Parfum,Tiziana Terenzi,4.0,7.199999999999999,1.8,1.7,4.4,1.8,0.0
Chimaera Extrait de Parfum,Tiziana Terenzi,4.2,15.9,3.2,4.6,10.9,3.0,0.0
Patchouli Argent Eau de Parfum,Fragrance du Bois,5.6,24.799999999999997,9.0,3.4000000000000004,10.5,9.0,1.2
Vanille Banane Eau de Toilette,Comptoir Sud Pacifique,2.6,4.0,1.6,1.6,0.0,1.6,2.0
Bibliotheque Eau de Parfum,BYREDO,1.6,17.200000000000003,4.7,0.0,7.3,8.0,1.0
Impressions de Giverny Eau de Parfum,Fort & Manle,13.600000000000001,4.6,13.0,1.4,1.3,10.2,0.0
Oud Vert Intense Eau de Parfum,Fragrance du Bois,6.800000000000001,30.200000000000003,1.6,12.5,27.700000000000003,0.0,3.0
No.09 Vallee de Farney - Eau de Parfum,Maison Louis Marie,5.6,6.6,0.0,5.0,4.9,0.0,1.2
Eau de Soleil Blanc Eau de Toilette,TOM FORD Private Blend,5.2,4.0,3.6,3.2,0.0,3.6,2.4
Oud - Extrait de Parfum,Maison Francis Kurkdjian,0.0,25.000000000000004,0.0,1.7,16.2,7.6000000000000005,0.0
Oud Silk Mood - Eau de Parfum,Maison Francis Kurkdjian,7.199999999999999,13.200000000000001,9.0,1.8,13.2,9.0,0.0
No.04 Bois de Balincourt - Eau de Parfum,Maison Louis Marie,0.0,8.6,0.0,18.2,8.4,0.0,0.0
No.05 Kandilli- Perfume Oil Perfume Oil Roll-On,Maison Louis Marie,0.0,3.3,6.5,6.4,3.2,1.8,0.0
Parisian Oud Eau de Parfum,Fragrance du Bois,3.6,35.2,5.4,11.4,25.099999999999998,5.4,0.0
Fabulous Eau de Parfum,TOM FORD Private Blend,1.6,18.400000000000002,1.4,1.6,5.2,3.0,2.0
No.04 Bois de Balincourt- Perfume Oil Perfume Oil Roll-On,Maison Louis Marie,0.0,8.6,0.0,18.2,8.4,0.0,0.0
No.09 Vallee de Farney- Perfume Oil Perfume Oil Roll-On,Maison Louis Marie,5.6,6.6,0.0,5.0,4.9,0.0,1.2
No.10 Aboukir- Perfume Oil Perfume Oil Roll-On,Maison Louis Marie,2.0,12.5,5.4,13.0,7.0,6.800000000000001,0.0
Antidris Cassis- Perfume Oil Perfume Oil Roll-On,Maison Louis Marie,3.6,7.7,5.2,1.2,2.6,5.1,2.0
No.02 Le Long Fond - Eau de Parfum,Maison Louis Marie,0.0,6.6,0.0,1.6,1.3,0.0,0.0
Antidris Cassis - Eau de Parfum,Maison Louis Marie,3.6,7.7,5.2,1.2,2.6,5.1,2.0
Black Gold Eau de Parfum,Mancera,5.6,21.499999999999996,6.9,9.9,18.8,5.4,3.4
AnOther 13 Eau de Parfum,Le Labo,2.0,2.8,3.4000000000000004,0.0,2.6,1.8,2.2
Vanille Fatale Eau de Parfum,TOM FORD Private Blend,0.0,17.3,1.8,1.2,1.5,9.600000000000001,2.4
Tsuki Eau de Parfum,Di Ser,9.2,1.6,3.2,0.0,0.0,0.0,3.0
"Feb. 14, 1912 Eau de Parfum",Rundholz Parfums,3.8,12.100000000000001,8.4,4.3,9.6,5.4,1.2
Sasora Parfum,Di Ser,8.0,23.4,2.8,0.0,16.7,1.4,1.2
Kyara Parfum,Di Ser,0.0,46.2,8.600000000000001,3.6,23.1,6.800000000000001,3.0
Hasunoito Parfum,Di Ser,1.6,10.200000000000001,9.0,3.0,3.4,11.9,1.0
Akanesasu Eau de Parfum,Di Ser,9.2,1.3,7.0,6.000000000000001,5.4,5.4,4.4
Shiragoromo Parfum,Di Ser,17.6,2.2,15.600000000000001,4.199999999999999,0.0,13.600000000000001,10.8
Suleyman le Magnifique Eau de Parfum,Fort & Manle,0.0,27.0,7.9,13.200000000000001,11.6,4.800000000000001,1.0
Charlatan Eau de Parfum,Fort & Manle,0.0,9.6,7.2,6.4,1.6,10.200000000000001,0.0
Confessions of a Garden Gnome Eau de Parfum,Fort & Manle,8.799999999999999,10.0,11.9,4.9,4.2,5.4,1.0
Amber Absolutely Eau de Parfum,Fort & Manle,1.2,21.9,3.6,21.7,6.5,5.0,0.0
Fatih Sultan Mehmed Eau de Parfum,Fort & Manle,3.0,14.399999999999999,8.4,4.9,5.1,7.0,2.4
Harem Rose Eau de Parfum,Fort & Manle,1.6,10.600000000000001,19.8,6.4,6.5,23.0,1.0
Maduro Eau de Parfum,Fort & Manle,0.0,21.500000000000004,0.0,23.099999999999998,14.4,6.0,1.0
Bojnokopff Eau de Parfum,Fort & Manle,0.0,21.1,0.0,7.8,18.9,4.6,1.0
Slowdive Eau de Parfum,Hiram Green Perfumes,2.5999999999999996,4.6,9.7,7.0,5.6,3.2,4.0
Baque Parfum Extrait,Slumberhouse,0.0,7.0,0.0,11.299999999999999,9.6,5.9,0.0
Camel Extrait de Parfum,Zoologist,3.2,20.4,11.6,12.500000000000002,14.2,8.8,2.0
Day Dreams Eau de Parfum,Montale,6.0,5.7,6.4,3.0,1.6,8.4,0.0
Intense Black Aoud Extrait de Parfum,Montale,0.0,10.3,3.6,4.4,6.7,3.6,0.0
Arabians,Montale,0.0,15.100000000000001,3.6,7.4,6.999999999999999,5.0,1.0
Ummagumma Eau de Parfum,Bruno Fazzolari,0.0,23.2,0.0,10.5,12.0,4.6,0.0
Black Vanilla Eau de Parfum,Mancera,1.8,27.599999999999998,13.8,0.0,3.9000000000000004,35.8,1.0
Red Tobacco Eau de Parfum,Mancera,2.8,40.0,3.4000000000000004,38.0,33.0,6.2,2.0
California Snow Eau de Parfum,A Lab on Fire,2.4,2.7,3.6,8.5,7.5,3.6,1.0
Warszawa Parfum Extrait,Puredistance,3.6,3.2,11.5,4.6,3.6,7.6000000000000005,1.0
Not a Perfume Eau de Parfum,Juliette Has a Gun,1.6,1.6,0.0,1.8,1.8,0.0,2.0
Mx. Eau de Parfum,ERIS Parfums,0.0,7.4,0.0,10.100000000000001,18.3,3.6,1.6
Monstera Eau de Parfum,Xinu,0.0,2.2,9.8,0.0,2.4,3.4000000000000004,4.0
OroNardo Eau de Parfum,Xinu,0.0,0.0,15.8,1.4,0.0,5.0,2.0
Fumabat Eau de Parfum,Couteau de Poche,8.2,12.200000000000001,9.3,3.2,7.4,0.0,5.6
Aguamadera Eau de Parfum,Xinu,6.0,0.0,0.0,6.5,5.2,0.0,1.2
Copala Eau de Parfum,Xinu,0.0,19.8,0.0,6.2,3.3,11.0,1.0
Attar AT Perfume oil,Tauer Perfumes,0.0,2.0,1.8,4.6000000000000005,5.4,1.8,0.0
French Affair Eau de Parfum,Ex Nihilo,1.8,6.4,6.6,6.1,7.8,3.6,0.0
Note de Yuzu Eau de Parfum,HEELEY,27.0,2.8,0.0,1.6,4.4,3.0,2.2
Dolce Amalfi Eau de Parfum,Xerjoff - Casamorati,1.0,21.5,0.0,8.0,7.499999999999999,6.2,0.0
Oud Stars - Malesia Eau de Parfum,Xerjoff,0.0,24.900000000000002,5.2,4.4,8.9,6.4,0.0
Oud Stars - Ceylon Eau de Parfum,Xerjoff,3.6,19.8,1.8,8.2,10.2,8.0,0.0
Cruz Del Sur I Eau de Parfum,Xerjoff,5.2,11.0,0.0,5.1,5.6,0.0,1.0
Cruz Del Sur II Eau de Parfum,Xerjoff,1.6,1.4,5.0,8.0,8.100000000000001,1.8,3.0
Oud Stars - Alexandria II Eau de Parfum,Xerjoff,0.0,15.8,7.0,8.7,8.3,6.800000000000001,0.0
Birch Eau de Parfum,Andrea Maack Parfums,6.4,4.800000000000001,0.0,1.4,2.9000000000000004,0.0,1.0
Beach Hut Man Eau de Parfum,Amouage,9.0,3.2,9.0,7.0,11.4,0.0,2.0
Bruma Eau de Parfum,Cire Trudon,0.0,16.200000000000003,17.7,4.4,9.6,9.9,0.0
II (Deux) Eau de Parfum,Cire Trudon,3.4000000000000004,3.4,8.0,3.5,8.6,0.0,8.4
Mortel Eau de Parfum,Cire Trudon,2.7,17.099999999999998,0.0,12.600000000000001,9.2,1.6,0.0
Olim Eau de Parfum,Cire Trudon,11.2,15.3,3.1,6.000000000000001,6.6,1.4,1.2
Revolution Eau de Parfum,Cire Trudon,0.0,15.4,1.6,5.1,19.0,0.0,1.0
Oud Satin Mood Extrait Extrait de Parfum,Maison Francis Kurkdjian,0.0,27.600000000000005,6.9,1.6,14.899999999999999,10.200000000000001,0.0
Woman in Gold Eau de Parfum,By Kilian,4.8,14.700000000000003,5.4,1.2,3.8,8.4,0.0
Gold Knight Eau de Parfum,By Kilian,5.2,15.900000000000002,0.0,8.8,2.2,3.2,1.0
Eau My Soul Eau de Parfum,4160 Tuesdays,5.4,15.9,3.6,16.6,13.6,5.2,2.2
Berlin Eau de Parfum,Gallivant,14.2,3.6,0.0,3.2,7.199999999999999,0.0,2.0
Pink Wood Eau de Parfum,April Aromatics,0.0,12.100000000000001,12.6,7.6000000000000005,5.1,14.0,0.0
El Cosmico Eau de Parfum,D.S. and Durga,3.4000000000000004,1.8,0.0,2.8,0.0,0.0,1.0
"O, Unknown! Eau de Parfum",Imaginary Authors,1.2,2.8,0.0,1.8,4.2,0.0,0.0
Ambra Extrait de Parfum,Jeroboam,6.4,21.2,0.0,6.4,6.4,4.6,1.0
